Glasgow,Preston,1,2,0.00284812,0,0.00284812
Glasgow,Edinburgh,1,13,0.00284812,0,0.00284812
Preston,Birmingham,2,3,0.00284812,0,0.00284812
Birmingham,Cambridge,3,636,0.00284812,0,0.00284812
Le Havre,Paris,4,5,1.93985,-0.519348,2.9473
Le Havre,Amiens,4,657,1.05964,-0.524656,1.61558
Paris,Orléans,5,6,2.2016,-0.506246,3.31615
Paris,Calais,5,16,1.67917,-0.51894,2.55056
Paris,Lyon,5,17,2.70845,-0.508839,4.08661
Paris,Brussels,5,326,2.85581,-0.523485,4.35078
Paris,Le Mans,5,366,1.72154,-0.509868,2.5993
Paris,Reims,5,367,1.83911,-0.520303,2.79601
Paris,Chaumont,5,665,2.64758,-0.521771,4.02901
Orléans,Bordeaux,6,7,1.20196,-0.492041,1.79338
Orléans,Tours,6,392,1.30885,-0.493742,1.95508
Orléans,Montargis,6,393,1.5311,-0.503137,2.30146
Orléans,Toulouse,6,466,1.4567,-0.483421,2.1609
Bordeaux,San Sebastián,7,8,0.828461,-0.463331,1.21231
Bordeaux,Clermont-Ferrand,7,446,1.38254,-0.483029,2.05034
Bordeaux,Toulouse,7,466,0.713473,-0.463552,1.0442
Bordeaux,Angoulême,7,731,0.849202,-0.476687,1.25401
San Sebastián,Burgos,8,9,0.591594,-0.41918,0.839578
San Sebastián,Bilbao,8,445,0.465598,-0.420245,0.661263
San Sebastián,Toulouse,8,466,0.638263,-0.445787,0.922793
Burgos,Madrid,9,10,0.437903,-0.394224,0.610534
Burgos,Valladolid,9,465,0.275605,-0.396628,0.384918
Madrid,Seville,10,11,0.333944,-0.37237,0.458294
Madrid,Barcelona,10,21,0.542943,-0.411025,0.766107
Madrid,Valencia,10,24,0.336404,-0.382496,0.465077
Madrid,Lisbon,10,464,0.321151,-0.377456,0.442372
Seville,Algeciras,11,12,0.185314,-0.35712,0.251493
Seville,Huelva,11,486,0.195303,-0.356838,0.264994
Algeciras,Málaga,12,28,0.0883842,-0.348341,0.119172
Edinburgh,Newcastle,13,14,0.00284812,0,0.00284812
Newcastle,London,14,15,0.00284812,0,0.00284812
London,Colchester,15,305,0.00284812,0,0.00284812
Calais,Bruges,16,324,1.62768,-0.527306,2.48596
Calais,Rouen,16,662,1.10175,-0.521089,1.67586
Lyon,Orange,17,18,1.35157,-0.499384,2.02652
Lyon,Clermont-Ferrand,17,446,1.60821,-0.48918,2.39491
Lyon,Chambéry,17,447,1.29554,-0.501898,1.94576
Orange,Narbonne,18,19,0.650184,-0.488317,0.96768
Orange,Marseille,18,736,0.579008,-0.496936,0.866737
Narbonne,Girona,19,20,0.431581,-0.46085,0.630475
Girona,Barcelona,20,21,0.610766,-0.435817,0.876948
Barcelona,Tarragona,21,22,0.438453,-0.42029,0.622731
Barcelona,Toulouse,21,466,1.05247,-0.444103,1.51987
Tarragona,Castellón de la Plana,22,23,0.244234,-0.403379,0.342753
Castellón de la Plana,Valencia,23,24,0.247052,-0.384111,0.341947
Valencia,Alicante,24,25,0.199561,-0.374165,0.27423
Alicante,Murcia,25,26,0.0929684,-0.364084,0.126817
Murcia,Almería,26,27,0.0540726,-0.350024,0.0729993
Almería,Málaga,27,28,0.0530301,-0.343168,0.0712284
Hook of Holland,Rotterdam,29,30,0.536105,-0.518503,0.814078
Hook of Holland,The Hague,29,307,0.296789,-0.51393,0.449318
Rotterdam,Eindhoven,30,31,1.33137,-0.520258,2.02402
Eindhoven,Maastricht,31,32,1.38134,-0.528545,2.11144
Eindhoven,Antwerp,31,505,2.32312,-0.530666,3.55593
Eindhoven,Venlo,31,643,1.80824,-0.522062,2.75226
Eindhoven,Breda,31,706,1.34715,-0.519732,2.0473
Maastricht,Liège,32,33,1.67256,-0.533596,2.56502
Liège,Bastogne,33,34,1.54018,-0.535454,2.36488
Liège,Leuven,33,327,2.5649,-0.53187,3.92909
Liège,Eupen,33,328,1.60323,-0.534778,2.4606
Liège,Antwerp,33,505,2.87096,-0.53384,4.40359
Liège,Namur,33,652,1.73445,-0.534005,2.66065
Liège,St. Vith,33,653,1.40731,-0.535373,2.16074
Liège,Charleville-Mézières,33,658,1.85787,-0.533987,2.84995
