Glasgow,Preston,1,2,6.60136e-05,-0.485206,6.60136e-05
Glasgow,Edinburgh,1,13,6.60136e-05,-0.485206,6.60136e-05
Preston,Birmingham,2,3,6.60136e-05,-0.485206,6.60136e-05
Birmingham,Cambridge,3,636,6.60136e-05,-0.485206,6.60136e-05
Le Havre,Paris,4,5,2.02338,-0.515171,3.06576
Le Havre,Amiens,4,657,1.14641,-0.515982,1.73794
Paris,Orléans,5,6,2.04903,-0.512788,3.09975
Paris,Calais,5,16,1.75071,-0.514993,2.65231
Paris,Lyon,5,17,2.54706,-0.511902,3.8509
Paris,Brussels,5,326,3.12144,-0.51629,4.733
Paris,Le Mans,5,366,1.66132,-0.513591,2.51456
Paris,Reims,5,367,1.94869,-0.515443,2.95313
Paris,Chaumont,5,665,2.83647,-0.515951,4.29995
Orléans,Bordeaux,6,7,0.946199,-0.50881,1.42763
Orléans,Tours,6,392,1.0473,-0.508838,1.58021
Orléans,Montargis,6,393,1.32881,-0.510539,2.00722
Orléans,Toulouse,6,466,1.06676,-0.507607,1.60826
Bordeaux,San Sebastián,7,8,0.502057,-0.503452,0.754819
Bordeaux,Clermont-Ferrand,7,446,0.984671,-0.505094,1.48202
Bordeaux,Toulouse,7,466,0.41662,-0.501402,0.625514
Bordeaux,Angoulême,7,731,0.570229,-0.504701,0.858025
San Sebastián,Burgos,8,9,0.23356,-0.496276,0.34947
San Sebastián,Bilbao,8,445,0.191204,-0.497331,0.286296
San Sebastián,Toulouse,8,466,0.326577,-0.50069,0.490091
Burgos,Madrid,9,10,0.125309,-0.489327,0.186626
Burgos,Valladolid,9,465,0.0841638,-0.490805,0.125472
Madrid,Seville,10,11,0.0741849,-0.483009,0.110017
Madrid,Barcelona,10,21,0.194312,-0.493795,0.290263
Madrid,Valencia,10,24,0.0843598,-0.484484,0.125231
Madrid,Lisbon,10,464,0.0762373,-0.483932,0.113131
Seville,Algeciras,11,12,0.0328249,-0.4767,0.0484725
Seville,Huelva,11,486,0.0342514,-0.476414,0.0505692
Algeciras,Málaga,12,28,0.0137126,-0.472392,0.0201903
Edinburgh,Newcastle,13,14,6.60136e-05,-0.485206,6.60136e-05
Newcastle,London,14,15,6.60136e-05,-0.485206,6.60136e-05
London,Colchester,15,305,6.60136e-05,-0.485206,6.60136e-05
Calais,Bruges,16,324,1.80385,-0.516302,2.73518
