Glasgow,Preston,1,2,6.6007e-05,-0.480649,6.6007e-05
Glasgow,Edinburgh,1,13,6.6007e-05,-0.480649,6.6007e-05
Preston,Birmingham,2,3,6.6007e-05,-0.480649,6.6007e-05
Birmingham,Cambridge,3,636,6.6007e-05,-0.480649,6.6007e-05
Le Havre,Paris,4,5,2.01578,-0.515865,3.05565
Le Havre,Amiens,4,657,1.1352,-0.517102,1.72222
Paris,Orléans,5,6,2.0818,-0.511735,3.14713
Paris,Calais,5,16,1.74536,-0.515854,2.64571
Paris,Lyon,5,17,2.59341,-0.511754,3.9206
Paris,Brussels,5,326,3.08331,-0.517917,4.6802
Paris,Le Mans,5,366,1.67684,-0.513147,2.53731
Paris,Reims,5,367,1.93621,-0.516565,2.93639
Paris,Chaumont,5,665,2.81044,-0.516981,4.26338
Orléans,Bordeaux,6,7,0.993964,-0.504518,1.49544
Orléans,Tours,6,392,1.09796,-0.505183,1.65263
Orléans,Montargis,6,393,1.3761,-0.50761,2.07463
Orléans,Toulouse,6,466,1.13308,-0.502129,1.70204
Bordeaux,San Sebastián,7,8,0.55097,-0.495281,0.823855
Bordeaux,Clermont-Ferrand,7,446,1.05869,-0.501023,1.58911
Bordeaux,Toulouse,7,466,0.463401,-0.493115,0.691911
Bordeaux,Angoulême,7,731,0.617587,-0.4984,0.925392
San Sebastián,Burgos,8,9,0.274062,-0.480263,0.405685
San Sebastián,Bilbao,8,445,0.222323,-0.48222,0.329531
San Sebastián,Toulouse,8,466,0.36828,-0.489151,0.548424
Burgos,Madrid,9,10,0.156294,-0.467481,0.229359
Burgos,Valladolid,9,465,0.103561,-0.470213,0.152256
Madrid,Seville,10,11,0.0976798,-0.456475,0.142268
Madrid,Barcelona,10,21,0.232733,-0.476254,0.343574
Madrid,Valencia,10,24,0.109001,-0.461867,0.159345
Madrid,Lisbon,10,464,0.0990464,-0.459736,0.144582
Seville,Algeciras,11,12,0.0455659,-0.446102,0.0658929
Seville,Huelva,11,486,0.0476669,-0.445571,0.0689059
Algeciras,Málaga,12,28,0.0196994,-0.439736,0.0283619
Edinburgh,Newcastle,13,14,6.6007e-05,-0.480649,6.6007e-05
Newcastle,London,14,15,6.6007e-05,-0.480649,6.6007e-05
London,Colchester,15,305,6.6007e-05,-0.480649,6.6007e-05
Calais,Bruges,16,324,1.78184,-0.517677,2.70426
Calais,Rouen,16,662,1.16698,-0.516645,1.7699
Lyon,Orange,17,18,1.15745,-0.503708,1.74046
Lyon,Clermont-Ferrand,17,446,1.29531,-0.503956,1.94809
Lyon,Chambéry,17,447,1.16947,-0.508404,1.76403
Orange,Narbonne,18,19,0.519405,-0.501114,0.779686
Orange,Marseille,18,736,0.498867,-0.505375,0.750982
Narbonne,Girona,19,20,0.282029,-0.493596,0.421237
Girona,Barcelona,20,21,0.323069,-0.484988,0.479753
Barcelona,Tarragona,21,22,0.203502,-0.479555,0.301092
Barcelona,Toulouse,21,466,0.595652,-0.4882,0.886449
Tarragona,Castellón de la Plana,22,23,0.0964072,-0.471576,0.141871
Castellón de la Plana,Valencia,23,24,0.0802395,-0.460823,0.117216
Valencia,Alicante,24,25,0.0579152,-0.451819,0.0840824
Alicante,Murcia,25,26,0.0242943,-0.445556,0.0351188
Murcia,Almería,26,27,0.0123224,-0.43853,0.0177261
Almería,Málaga,27,28,0.0111579,-0.434935,0.0160109
Hook of Holland,Rotterdam,29,30,0.582633,-0.521354,0.88639
Hook of Holland,The Hague,29,307,0.314333,-0.521467,0.478248
Rotterdam,Eindhoven,30,31,1.45845,-0.521253,2.21867
