Glasgow,Preston,1,2,6.60189e-05,-0.486092,6.60189e-05
Glasgow,Edinburgh,1,13,6.60189e-05,-0.486092,6.60189e-05
Preston,Birmingham,2,3,6.60189e-05,-0.486092,6.60189e-05
Birmingham,Cambridge,3,636,6.60189e-05,-0.486092,6.60189e-05
Le Havre,Paris,4,5,2.02442,-0.515035,3.06706
Le Havre,Amiens,4,657,1.14819,-0.515751,1.74037
Paris,Orléans,5,6,2.04383,-0.512926,3.09216
Paris,Calais,5,16,1.7512,-0.514871,2.65284
Paris,Lyon,5,17,2.5377,-0.51213,3.83733
Paris,Brussels,5,326,3.12757,-0.516079,4.74164
Paris,Le Mans,5,366,1.6588,-0.513621,2.5108
Paris,Reims,5,367,1.95036,-0.515268,2.95532
Paris,Chaumont,5,665,2.84079,-0.51576,4.30596
Orléans,Bordeaux,6,7,0.938988,-0.509407,1.41731
Orléans,Tours,6,392,1.03935,-0.509418,1.56882
Orléans,Montargis,6,393,1.32161,-0.510916,1.99684
Orléans,Toulouse,6,466,1.05701,-0.508391,1.59439
Bordeaux,San Sebastián,7,8,0.494819,-0.504754,0.744581
Bordeaux,Clermont-Ferrand,7,446,0.97251,-0.506144,1.46474
Bordeaux,Toulouse,7,466,0.409521,-0.502895,0.615467
Bordeaux,Angoulême,7,731,0.562896,-0.505773,0.847594
San Sebastián,Burgos,8,9,0.228083,-0.498616,0.341808
San Sebastián,Bilbao,8,445,0.186974,-0.499519,0.280371
San Sebastián,Toulouse,8,466,0.32073,-0.502374,0.481856
Burgos,Madrid,9,10,0.121277,-0.492626,0.181022
Burgos,Valladolid,9,465,0.0816119,-0.493899,0.12192
Madrid,Seville,10,11,0.0712112,-0.487146,0.105901
Madrid,Barcelona,10,21,0.189148,-0.496454,0.283052
Madrid,Valencia,10,24,0.0811332,-0.488407,0.120759
Madrid,Lisbon,10,464,0.0732693,-0.487944,0.109021
Seville,Algeciras,11,12,0.0312504,-0.481626,0.0463014
Seville,Huelva,11,486,0.0325963,-0.481379,0.0482874
Algeciras,Málaga,12,28,0.012981,-0.477814,0.0191836
Edinburgh,Newcastle,13,14,6.60189e-05,-0.486092,6.60189e-05
Newcastle,London,14,15,6.60189e-05,-0.486092,6.60189e-05
London,Colchester,15,305,6.60189e-05,-0.486092,6.60189e-05
Calais,Bruges,16,324,1.8074,-0.51604,2.74009
Calais,Rouen,16,662,1.17661,-0.515379,1.783
Lyon,Orange,17,18,1.08617,-0.508464,1.63845
Lyon,Clermont-Ferrand,17,446,1.21923,-0.508991,1.83981
Lyon,Chambéry,17,447,1.12526,-0.51061,1.69983
Orange,Narbonne,18,19,0.481177,-0.507367,0.72531
Orange,Marseille,18,736,0.472493,-0.509214,0.713094
Narbonne,Girona,19,20,0.251119,-0.504058,0.377698
Girona,Barcelona,20,21,0.274218,-0.499948,0.411313
Barcelona,Tarragona,21,22,0.167485,-0.497242,0.250766
Barcelona,Toulouse,21,466,0.512162,-0.501066,0.768789
Tarragona,Castellón de la Plana,22,23,0.076009,-0.493407,0.113512
Castellón de la Plana,Valencia,23,24,0.0595398,-0.487988,0.0885944
Valencia,Alicante,24,25,0.0408667,-0.48367,0.0606327
Alicante,Murcia,25,26,0.0165097,-0.480079,0.0244356
Murcia,Almería,26,27,0.00800457,-0.475807,0.0118132
Almería,Málaga,27,28,0.00711671,-0.474389,0.0104928
Hook of Holland,Rotterdam,29,30,0.608259,-0.520198,0.924675
Hook of Holland,The Hague,29,307,0.328954,-0.520693,0.500238
Rotterdam,Eindhoven,30,31,1.5204,-0.519924,2.31089
Eindhoven,Maastricht,31,32,1.63695,-0.519258,2.48696
Eindhoven,Antwerp,31,505,2.69661,-0.51804,4.09357
Eindhoven,Venlo,31,643,2.09871,-0.520401,3.19089
Eindhoven,Breda,31,706,1.53681,-0.51994,2.33586
Maastricht,Liège,32,33,2.04191,-0.519193,3.10205
Liège,Bastogne,33,34,1.90738,-0.519087,2.89748
Liège,Leuven,33,327,3.10255,-0.51915,4.71324
Liège,Eupen,33,328,2.00791,-0.520002,3.05203
Liège,Antwerp,33,505,3.39752,-0.517407,5.15543
Liège,Namur,33,652,2.11236,-0.518491,3.20759
Liège,St. Vith,33,653,1.74401,-0.519148,2.64942
Liège,Charleville-Mézières,33,658,2.2509,-0.518422,3.41782
Bastogne,Arlon,34,35,1.15415,-0.519282,1.75348
Arlon,Luxembourg,35,36,1.59958,-0.519025,2.42981
Luxembourg,Metz,36,37,2.61046,-0.517856,3.96231
Luxembourg,St. Vith,36,653,1.94811,-0.519596,2.96033
Luxembourg,Charleville-Mézières,36,658,1.46036,-0.517247,2.21573
Luxembourg,Trier,36,659,1.92371,-0.519975,2.924
Metz,Saint-Avold,37,38,3.11,-0.517082,4.71813
Metz,Lausanne,37,44,2.54635,-0.516333,3.86112
Metz,Geneva,37,45,2.70874,-0.514786,4.10316
Metz,Brussels,37,326,3.56494,-0.517425,5.40952
Metz,Reims,37,367,2.48853,-0.512393,3.76363
Metz,Saarbrücken,37,368,3.00974,-0.518878,4.57142
Saint-Avold,Strasbourg,38,39,2.37804,-0.517874,3.60956
Strasbourg,Mulhouse,39,40,3.02304,-0.519073,4.59222
Strasbourg,Appenweier,39,664,2.28765,-0.519439,3.47595
Mulhouse,Basel,40,41,2.87815,-0.518046,4.36917
Mulhouse,Belfort,40,398,2.14556,-0.517506,3.2559
Mulhouse,Chaumont,40,665,2.70785,-0.517457,4.10905
Basel,Olten,41,42,1.71006,-0.517773,2.59549
Basel,Offenburg,41,61,2.47889,-0.519273,3.76612
Basel,Zürich,41,399,2.01302,-0.518419,3.0566
Basel,Waldshut,41,666,2.37005,-0.518269,3.59837
Olten,Bern,42,43,1.67573,-0.513934,2.53695
Olten,Lucerne,42,62,1.06422,-0.516656,1.61406
Bern,Lausanne,43,44,1.38449,-0.515271,2.09787
Bern,Belfort,43,398,1.76263,-0.517021,2.67395
Bern,Martigny,43,506,0.943842,-0.512611,1.42767
Lausanne,Geneva,44,45,1.02228,-0.510825,1.54449
Lausanne,Martigny,44,506,0.813632,-0.512546,1.23066
Geneva,Mont Blanc,45,46,1.14004,-0.510917,1.72251
Geneva,Chambéry,45,447,1.24595,-0.509445,1.88069
Geneva,Mâcon,45,677,2.03748,-0.51256,3.08182
Mont Blanc,Aosta,46,47,0.653329,-0.508385,0.985472
Aosta,Ivrea,47,48,0.52564,-0.499808,0.788359
Aosta,Martigny,47,506,0.745553,-0.505809,1.12266
Ivrea,Vercelli,48,49,0.20017,-0.496984,0.299651
Ivrea,Turin,48,449,0.294592,-0.497089,0.44103
Vercelli,Alessandria,49,50,0.152799,-0.491753,0.227938
Alessandria,Genoa,50,51,0.175523,-0.485829,0.260797
Alessandria,Turin,50,449,0.196829,-0.493777,0.294019
Alessandria,Tortona,50,450,0.125888,-0.486206,0.187096
Alessandria,Asti,50,686,0.167032,-0.488876,0.24869
Genoa,Rome,51,74,0.305572,-0.475163,0.450768
Genoa,Tortona,51,450,0.184546,-0.480165,0.273159
Genoa,Nice,51,467,0.302552,-0.490196,0.450861
Amsterdam,Utrecht,52,53,1.39606,-0.520197,2.12229
Amsterdam,Amersfoort,52,309,0.809612,-0.519408,1.23013
Amsterdam,Brussels,52,326,3.38869,-0.518222,5.14478
Amsterdam,Groningen,52,624,1.4629,-0.520561,2.22442
Utrecht,Arnhem,53,54,1.07138,-0.521563,1.63017
Utrecht,Gouda,53,308,0.864275,-0.521134,1.31468
Utrecht,Amersfoort,53,309,0.806487,-0.521348,1.22695
Utrecht,Gorinchem,53,707,1.0225,-0.52097,1.5552
Arnhem,Emmerich,54,55,0.981789,-0.522371,1.49465
Emmerich,Oberhausen,55,56,1.91791,-0.522601,2.92022
Oberhausen,Cologne,56,57,3.31008,-0.522727,5.04035
Oberhausen,Dortmund,56,508,2.32306,-0.52263,3.53716
Oberhausen,Venlo,56,643,2.16623,-0.521761,3.29649
Cologne,Frankfurt am Main,57,58,3.87271,-0.522886,5.89769
Cologne,Aachen,57,329,3.39121,-0.522804,5.16415
Cologne,Olpe,57,330,2.3951,-0.52313,3.64805
Cologne,Bremen,57,507,3.49876,-0.522656,5.3274
Frankfurt am Main,Heidelberg,58,59,3.47606,-0.52285,5.29351
Frankfurt am Main,Gießen,58,332,2.47734,-0.523248,3.77361
Frankfurt am Main,Mannheim,58,369,3.99579,-0.522687,6.08433
Frankfurt am Main,Aschaffenburg,58,509,2.88423,-0.522541,4.39136
Frankfurt am Main,Wiesbaden,58,656,2.84548,-0.523164,4.33413
Heidelberg,Karlsruhe,59,60,2.91114,-0.52203,4.43085
Karlsruhe,Offenburg,60,61,2.45638,-0.520255,3.73433
Karlsruhe,Stuttgart,60,510,3.43245,-0.520423,5.21878
Karlsruhe,Appenweier,60,664,2.63157,-0.520656,4.00171
Lucerne,Altdorf,62,63,0.78616,-0.517366,1.19289
Altdorf,Gotthard Pass,63,64,0.551772,-0.517687,0.837417
Altdorf,Zürich,63,399,1.03749,-0.517753,1.57466
Gotthard Pass,Bellinzona,64,65,0.275143,-0.517118,0.417425
Bellinzona,Lugano,65,66,0.13402,-0.513664,0.202862
Bellinzona,San Bernardino,65,516,0.153024,-0.516105,0.232
Lugano,Chiasso,66,67,0.0756053,-0.502522,0.113599
Chiasso,Como,67,68,0.0931772,-0.488004,0.138648
Como,Milan,68,69,0.201691,-0.483779,0.299264
Milan,Piacenza,69,70,0.226788,-0.480537,0.335767
Milan,Turin,69,449,0.29731,-0.491128,0.443328
Milan,Tortona,69,450,0.163443,-0.482815,0.242356
Milan,Brescia,69,451,0.199016,-0.477362,0.294018
Milan,Gravellona Toce,69,680,0.226115,-0.485657,0.33593
Piacenza,Parma,70,71,0.157818,-0.47358,0.232557
Parma,Modena,71,72,0.238327,-0.468708,0.350032
Modena,Florence,72,73,0.266714,-0.467163,0.391313
Modena,Verona,72,94,0.320499,-0.470781,0.471383
Modena,Bologna,72,95,0.258954,-0.465884,0.379597
Florence,Rome,73,74,0.24038,-0.46827,0.352942
Rome,Pescara,74,125,0.232994,-0.467138,0.341834
Östersund,Mora,75,76,0.0109514,-0.344385,0.0147229
Östersund,Trondheim,75,493,0.013046,-0.344292,0.0175377
Östersund,Sundsvall,75,610,0.013585,-0.344185,0.0182608
Mora,Säffle,76,77,0.00804133,-0.34481,0.0108141
Säffle,Gothenburg,77,78,0.0106767,-0.345226,0.0143626
Gothenburg,Halmstad,78,300,0.0102437,-0.345413,0.0137821
Gothenburg,Örebro,78,301,0.011047,-0.345354,0.0148621
Gothenburg,Oslo,78,489,0.00940015,-0.345407,0.012647
Hamburg,Hanover,79,80,2.12235,-0.521758,3.22971
Hamburg,Berlin,79,108,2.28887,-0.521222,3.48189
Hamburg,Bremen,79,507,2.67587,-0.522251,4.07335
Hamburg,Lübeck,79,517,1.20996,-0.521669,1.84116
Hanover,Göttingen,80,81,1.48936,-0.522509,2.26756
Hanover,Bad Oeynhausen,80,312,1.70945,-0.522503,2.60265
Hanover,Braunschweig,80,313,1.55806,-0.521488,2.37058
Göttingen,Kassel,81,82,1.35622,-0.522848,2.06531
Kassel,Fulda,82,83,1.83503,-0.522732,2.79426
Kassel,Dortmund,82,508,2.12849,-0.522937,3.24156
Fulda,Würzburg,83,84,2.65371,-0.522257,4.03962
Würzburg,Nuremberg,84,85,3.90826,-0.520777,5.94359
Würzburg,Aschaffenburg,84,509,3.4975,-0.522332,5.32435
Würzburg,Stuttgart,84,510,2.77765,-0.521702,4.22675
Würzburg,Ulm,84,512,1.77063,-0.520269,2.69183
Nuremberg,Munich,85,86,3.18762,-0.517227,4.83634
Nuremberg,Heilbronn,85,370,3.51244,-0.520784,5.34166
Nuremberg,Rozvadov,85,371,2.69053,-0.51834,4.08513
Nuremberg,Bayreuth,85,529,3.62479,-0.518883,5.50564
Nuremberg,Regensburg,85,667,2.56082,-0.518468,3.88852
Munich,Rosenheim,86,87,2.21473,-0.51468,3.35461
Munich,Salzburg,86,115,2.6124,-0.513899,3.95491
Munich,Ulm,86,512,2.29117,-0.517269,3.47632
Munich,Lindau,86,513,2.4658,-0.515675,3.73735
Munich,Deggendorf,86,531,2.46907,-0.516053,3.74324
Munich,Garmisch-Partenkirchen,86,718,2.1593,-0.515526,3.27247
Munich,Braunau am Inn,86,721,1.91538,-0.514794,2.90141
Rosenheim,Wörgl,87,88,1.46106,-0.514591,2.21291
Rosenheim,Bad Reichenhall,87,407,1.15908,-0.513852,1.75467
Wörgl,Innsbruck,88,89,1.36912,-0.513741,2.0725
Wörgl,St. Johann in Tirol,88,732,1.0308,-0.513772,1.5604
Innsbruck,Brenner,89,90,0.783816,-0.51237,1.18542
Innsbruck,Telfs,89,405,0.69703,-0.513646,1.05506
Innsbruck,Imst,89,406,0.712642,-0.513693,1.07872
Innsbruck,Seefeld,89,720,0.821268,-0.513569,1.24305
Brenner,Fortezza,90,91,0.460524,-0.50912,0.694987
Fortezza,Bolzano,91,92,0.285041,-0.501988,0.428127
Fortezza,Innichen,91,681,0.393933,-0.505988,0.593259
Bolzano,Trento,92,93,0.191603,-0.487438,0.284997
Trento,Verona,93,94,0.284954,-0.474909,0.420282
Verona,Mestre,94,120,0.395525,-0.472081,0.582246
Verona,Brescia,94,451,0.296942,-0.473135,0.437436
Bologna,Cesena,95,96,0.216946,-0.463524,0.317506
Cesena,Perugia,96,97,0.149423,-0.462041,0.218463
Cesena,Ravenna,96,121,0.231243,-0.466231,0.339056
Cesena,Rimini,96,122,0.154503,-0.461906,0.225869
Perugia,Fiano Romano,97,98,0.0608682,-0.46024,0.0888821
Fiano Romano,Naples,98,99,0.0283409,-0.458234,0.0413276
Naples,Salerno,99,100,0.00745363,-0.456403,0.0108555
Naples,Avellino,99,741,0.0110566,-0.456188,0.0161005
