Glasgow,Preston,1,2,0.000157371,0,0.000157371
Glasgow,Edinburgh,1,13,0.000157371,0,0.000157371
Preston,Birmingham,2,3,0.000157371,0,0.000157371
Birmingham,Cambridge,3,636,0.000157371,0,0.000157371
Le Havre,Paris,4,5,1.99083,-0.516687,3.01947
Le Havre,Amiens,4,657,1.10659,-0.519086,1.68101
Paris,Orléans,5,6,2.1492,-0.508587,3.24225
Paris,Calais,5,16,1.7226,-0.516901,2.61301
Paris,Lyon,5,17,2.6671,-0.509859,4.02695
Paris,Brussels,5,326,2.98397,-0.520214,4.53627
Paris,Le Mans,5,366,1.70583,-0.511157,2.57778
Paris,Reims,5,367,1.8981,-0.518023,2.88136
Paris,Chaumont,5,665,2.74513,-0.518685,4.16899
Orléans,Bordeaux,6,7,1.10398,-0.496642,1.65226
Orléans,Tours,6,392,1.20987,-0.497591,1.81189
Orléans,Montargis,6,393,1.46806,-0.504499,2.2087
Orléans,Toulouse,6,466,1.29383,-0.491484,1.92972
Bordeaux,San Sebastián,7,8,0.679238,-0.477974,1.0039
Bordeaux,Clermont-Ferrand,7,446,1.21946,-0.489741,1.81667
Bordeaux,Toulouse,7,466,0.579931,-0.475369,0.855613
Bordeaux,Angoulême,7,731,0.730812,-0.485503,1.08562
San Sebastián,Burgos,8,9,0.401806,-0.447066,0.581439
San Sebastián,Bilbao,8,445,0.319384,-0.449647,0.462995
San Sebastián,Toulouse,8,466,0.48596,-0.465655,0.71225
Burgos,Madrid,9,10,0.262328,-0.423786,0.373499
Burgos,Valladolid,9,465,0.168976,-0.428563,0.241392
Madrid,Seville,10,11,0.182371,-0.407273,0.256646
Madrid,Barcelona,10,21,0.354566,-0.439844,0.51052
Madrid,Valencia,10,24,0.19259,-0.415709,0.272652
Madrid,Lisbon,10,464,0.179635,-0.411597,0.253572
Seville,Algeciras,11,12,0.0939429,-0.393068,0.130869
Seville,Huelva,11,486,0.0987592,-0.392414,0.137514
Algeciras,Málaga,12,28,0.0430033,-0.385382,0.0595759
Edinburgh,Newcastle,13,14,0.000157371,0,0.000157371
Newcastle,London,14,15,0.000157371,0,0.000157371
London,Colchester,15,305,0.000157371,0,0.000157371
Calais,Bruges,16,324,1.71986,-0.521389,2.61657
Calais,Rouen,16,662,1.14114,-0.51864,1.73297
Lyon,Orange,17,18,1.27945,-0.502856,1.92283
Lyon,Clermont-Ferrand,17,446,1.44918,-0.494295,2.16551
Lyon,Chambéry,17,447,1.2398,-0.504721,1.86555
Orange,Narbonne,18,19,0.588646,-0.495301,0.880202
Orange,Marseille,18,736,0.542488,-0.500899,0.814219
Narbonne,Girona,19,20,0.349562,-0.47686,0.516254
Girona,Barcelona,20,21,0.443863,-0.45778,0.647054
Barcelona,Tarragona,21,22,0.298128,-0.446372,0.431204
Barcelona,Toulouse,21,466,0.792535,-0.463752,1.16007
Tarragona,Castellón de la Plana,22,23,0.15369,-0.432321,0.220134
Castellón de la Plana,Valencia,23,24,0.142139,-0.415889,0.201254
Valencia,Alicante,24,25,0.109565,-0.407235,0.154184
