Glasgow,Preston,1,2,0.0043011,0,0.0043011
Glasgow,Edinburgh,1,13,0.0043011,0,0.0043011
Preston,Birmingham,2,3,0.0043011,0,0.0043011
Birmingham,Cambridge,3,636,0.0043011,0,0.0043011
Le Havre,Paris,4,5,1.92735,-0.519943,2.92946
Le Havre,Amiens,4,657,1.04899,-0.525483,1.60021
Paris,Orléans,5,6,2.20773,-0.505954,3.32474
Paris,Calais,5,16,1.66885,-0.519484,2.5358
Paris,Lyon,5,17,2.71058,-0.508963,4.09016
Paris,Brussels,5,326,2.82951,-0.524184,4.3127
Paris,Le Mans,5,366,1.72212,-0.509639,2.59978
Paris,Reims,5,367,1.82631,-0.520732,2.77733
Paris,Chaumont,5,665,2.62595,-0.522586,3.99824
Orléans,Bordeaux,6,7,1.21693,-0.491578,1.81515
Orléans,Tours,6,392,1.32353,-0.493395,1.97656
Orléans,Montargis,6,393,1.53779,-0.503584,2.3122
Orléans,Toulouse,6,466,1.48384,-0.482526,2.19983
Bordeaux,San Sebastián,7,8,0.856329,-0.461006,1.2511
Bordeaux,Clermont-Ferrand,7,446,1.4085,-0.482312,2.08784
Bordeaux,Toulouse,7,466,0.736743,-0.462451,1.07745
Bordeaux,Angoulême,7,731,0.869001,-0.475744,1.28242
San Sebastián,Burgos,8,9,0.631369,-0.415014,0.893395
San Sebastián,Bilbao,8,445,0.496514,-0.416119,0.703123
San Sebastián,Toulouse,8,466,0.6679,-0.44314,0.963873
Burgos,Madrid,9,10,0.475601,-0.390448,0.661299
Burgos,Valladolid,9,465,0.298983,-0.392072,0.416205
Madrid,Seville,10,11,0.368768,-0.367541,0.504305
Madrid,Barcelona,10,21,0.58276,-0.40697,0.819926
Madrid,Valencia,10,24,0.368629,-0.378135,0.508021
Madrid,Lisbon,10,464,0.353324,-0.372639,0.484987
Seville,Algeciras,11,12,0.207005,-0.351908,0.279852
Seville,Huelva,11,486,0.218177,-0.351821,0.294937
Algeciras,Málaga,12,28,0.0994052,-0.34272,0.133473
Edinburgh,Newcastle,13,14,0.0043011,0,0.0043011
Newcastle,London,14,15,0.0043011,0,0.0043011
London,Colchester,15,305,0.0043011,0,0.0043011
Calais,Bruges,16,324,1.6079,-0.528723,2.45804
Calais,Rouen,16,662,1.09356,-0.521469,1.66381
Lyon,Orange,17,18,1.36145,-0.49919,2.04107
Lyon,Clermont-Ferrand,17,446,1.63173,-0.488383,2.42863
Lyon,Chambéry,17,447,1.30276,-0.501781,1.95645
Orange,Narbonne,18,19,0.659919,-0.487873,0.981876
Orange,Marseille,18,736,0.584113,-0.49695,0.874388
Narbonne,Girona,19,20,0.446736,-0.458921,0.651752
Girona,Barcelona,20,21,0.643585,-0.433141,0.922348
Barcelona,Tarragona,21,22,0.467264,-0.417038,0.66213
Barcelona,Toulouse,21,466,1.10231,-0.441863,1.58938
Tarragona,Castellón de la Plana,22,23,0.263599,-0.399207,0.36883
Castellón de la Plana,Valencia,23,24,0.270396,-0.379776,0.373086
Valencia,Alicante,24,25,0.220031,-0.369657,0.301367
Alicante,Murcia,25,26,0.103374,-0.358144,0.140396
Murcia,Almería,26,27,0.0607617,-0.3439,0.0816577
Almería,Málaga,27,28,0.0599417,-0.336022,0.0800835
Hook of Holland,Rotterdam,29,30,0.531415,-0.523478,0.8096
Hook of Holland,The Hague,29,307,0.296415,-0.512056,0.448196
Rotterdam,Eindhoven,30,31,1.32278,-0.519947,2.01056
Eindhoven,Maastricht,31,32,1.36343,-0.529988,2.08603
Eindhoven,Antwerp,31,505,2.28907,-0.532615,3.50827
Eindhoven,Venlo,31,643,1.7936,-0.522477,2.73072
Eindhoven,Breda,31,706,1.33948,-0.518793,2.03439
Maastricht,Liège,32,33,1.64595,-0.534556,2.52581
Liège,Bastogne,33,34,1.51387,-0.536396,2.32591
Liège,Leuven,33,327,2.52703,-0.532784,3.87338
Liège,Eupen,33,328,1.57671,-0.535549,2.42112
Liège,Antwerp,33,505,2.82365,-0.535449,4.33557
Liège,Namur,33,652,1.70638,-0.534988,2.61927
Liège,St. Vith,33,653,1.38336,-0.536294,2.12525
Liège,Charleville-Mézières,33,658,1.82785,-0.534953,2.80566
Bastogne,Arlon,34,35,0.905238,-0.537391,1.39171
Arlon,Luxembourg,35,36,1.26954,-0.536694,1.95089
Luxembourg,Metz,36,37,2.1776,-0.532917,3.33808
Luxembourg,St. Vith,36,653,1.5281,-0.536656,2.34817
