Glasgow,Preston,1,2,6.60129e-05,-0.479334,6.60129e-05
Glasgow,Edinburgh,1,13,6.60129e-05,-0.479334,6.60129e-05
Preston,Birmingham,2,3,6.60129e-05,-0.479334,6.60129e-05
Birmingham,Cambridge,3,636,6.60129e-05,-0.479334,6.60129e-05
Le Havre,Paris,4,5,2.01327,-0.515915,3.05195
Le Havre,Amiens,4,657,1.13176,-0.517318,1.71724
Paris,Orléans,5,6,2.09174,-0.511221,3.16109
Paris,Calais,5,16,1.74317,-0.515929,2.64253
Paris,Lyon,5,17,2.60553,-0.511319,3.93779
Paris,Brussels,5,326,3.0705,-0.518183,4.66158
Paris,Le Mans,5,366,1.68137,-0.512841,2.54364
Paris,Reims,5,367,1.93185,-0.516703,2.93004
Paris,Chaumont,5,665,2.8025,-0.517141,4.25179
Orléans,Bordeaux,6,7,1.0092,-0.503128,1.51695
Orléans,Tours,6,392,1.11364,-0.503936,1.67485
Orléans,Montargis,6,393,1.39076,-0.506731,2.09551
Orléans,Toulouse,6,466,1.15455,-0.500352,1.73224
Bordeaux,San Sebastián,7,8,0.567131,-0.492504,0.846446
Bordeaux,Clermont-Ferrand,7,446,1.08034,-0.499242,1.6197
Bordeaux,Toulouse,7,466,0.478381,-0.490342,0.712952
Bordeaux,Angoulême,7,731,0.63265,-0.496271,0.946616
San Sebastián,Burgos,8,9,0.288552,-0.475106,0.425644
San Sebastián,Bilbao,8,445,0.233391,-0.477343,0.344799
San Sebastián,Toulouse,8,466,0.382539,-0.485522,0.56827
Burgos,Madrid,9,10,0.167708,-0.460785,0.244985
Burgos,Valladolid,9,465,0.110682,-0.463755,0.162011
Madrid,Seville,10,11,0.106516,-0.448805,0.154321
Madrid,Barcelona,10,21,0.246439,-0.470847,0.362474
Madrid,Valencia,10,24,0.117897,-0.454908,0.17153
Madrid,Lisbon,10,464,0.107499,-0.45227,0.156117
Seville,Algeciras,11,12,0.0504511,-0.437588,0.0725279
Seville,Huelva,11,486,0.0528191,-0.437006,0.0759014
Algeciras,Málaga,12,28,0.0220154,-0.430746,0.0314985
Edinburgh,Newcastle,13,14,6.60129e-05,-0.479334,6.60129e-05
Newcastle,London,14,15,6.60129e-05,-0.479334,6.60129e-05
London,Colchester,15,305,6.60129e-05,-0.479334,6.60129e-05
Calais,Bruges,16,324,1.77479,-0.518067,2.69426
Calais,Rouen,16,662,1.16414,-0.516868,1.76584
Lyon,Orange,17,18,1.17658,-0.502202,1.76747
Lyon,Clermont-Ferrand,17,446,1.31625,-0.502478,1.97764
Lyon,Chambéry,17,447,1.18047,-0.507704,1.7798
Orange,Narbonne,18,19,0.529939,-0.499392,0.794587
Orange,Marseille,18,736,0.505759,-0.50434,0.760834
Narbonne,Girona,19,20,0.290966,-0.490798,0.433772
Girona,Barcelona,20,21,0.337604,-0.480955,0.499977
Barcelona,Tarragona,21,22,0.214393,-0.474751,0.316177
Barcelona,Toulouse,21,466,0.619539,-0.484521,0.919719
Tarragona,Castellón de la Plana,22,23,0.102766,-0.465909,0.150646
Castellón de la Plana,Valencia,23,24,0.0868991,-0.453994,0.126351
Valencia,Alicante,24,25,0.0635558,-0.444352,0.091797
Alicante,Murcia,25,26,0.0268911,-0.43788,0.0386661
Murcia,Almería,26,27,0.0137764,-0.431318,0.0197185
Almería,Málaga,27,28,0.0125458,-0.426442,0.0178959
Hook of Holland,Rotterdam,29,30,0.57768,-0.521463,0.878918
Hook of Holland,The Hague,29,307,0.311664,-0.521409,0.474169
Rotterdam,Eindhoven,30,31,1.44617,-0.521412,2.20022
Eindhoven,Maastricht,31,32,1.5591,-0.521941,2.37286
Eindhoven,Antwerp,31,505,2.60345,-0.519993,3.95722
Eindhoven,Venlo,31,643,1.98604,-0.522179,3.0231
Eindhoven,Breda,31,706,1.46167,-0.521412,2.2238
Maastricht,Liège,32,33,1.93975,-0.52272,2.95369
Liège,Bastogne,33,34,1.80955,-0.523216,2.75634
Liège,Leuven,33,327,2.95035,-0.522528,4.492
Liège,Eupen,33,328,1.89038,-0.524089,2.8811
Liège,Antwerp,33,505,3.28123,-0.520731,4.98987
Liège,Namur,33,652,2.01503,-0.522512,3.0679
Liège,St. Vith,33,653,1.65384,-0.523268,2.51924
Liège,Charleville-Mézières,33,658,2.15016,-0.522233,3.27305
Bastogne,Arlon,34,35,1.09196,-0.523656,1.66377
Arlon,Luxembourg,35,36,1.51799,-0.5232,2.3122
Luxembourg,Metz,36,37,2.50998,-0.521208,3.81821
Luxembourg,St. Vith,36,653,1.8391,-0.523832,2.80249
Luxembourg,Charleville-Mézières,36,658,1.4083,-0.521894,2.14328
Luxembourg,Trier,36,659,1.81166,-0.524057,2.76107
Metz,Saint-Avold,37,38,3.008,-0.520866,4.57477
Metz,Lausanne,37,44,2.48055,-0.520011,3.77046
Metz,Geneva,37,45,2.69899,-0.515727,4.09094
Metz,Brussels,37,326,3.4464,-0.520307,5.23958
Metz,Reims,37,367,2.51196,-0.519258,3.81631
Metz,Saarbrücken,37,368,2.86831,-0.522298,4.36642
Saint-Avold,Strasbourg,38,39,2.28205,-0.521855,3.47295
Strasbourg,Mulhouse,39,40,2.87433,-0.522705,4.37675
Strasbourg,Appenweier,39,664,2.16677,-0.523188,3.3004
Mulhouse,Basel,40,41,2.75361,-0.52219,4.19152
Mulhouse,Belfort,40,398,2.06745,-0.521646,3.14592
Mulhouse,Chaumont,40,665,2.61734,-0.520411,3.97943
Basel,Olten,41,42,1.64401,-0.52181,2.50187
Basel,Offenburg,41,61,2.35456,-0.522663,3.58521
Basel,Zürich,41,399,1.92758,-0.521642,2.93309
Basel,Waldshut,41,666,2.27626,-0.521042,3.46228
Olten,Bern,42,43,1.67059,-0.517119,2.53448
Olten,Lucerne,42,62,1.03277,-0.521412,1.57127
Bern,Lausanne,43,44,1.36211,-0.5193,2.06945
Bern,Belfort,43,398,1.70371,-0.521177,2.59165
Bern,Martigny,43,506,0.950694,-0.516161,1.44141
Lausanne,Geneva,44,45,1.06086,-0.510459,1.60238
Lausanne,Martigny,44,506,0.822427,-0.514385,1.24547
Geneva,Mont Blanc,45,46,1.18458,-0.509658,1.78831
Geneva,Chambéry,45,447,1.31714,-0.507266,1.98528
Geneva,Mâcon,45,677,2.0804,-0.512334,3.14625
Mont Blanc,Aosta,46,47,0.69405,-0.507081,1.04599
Aosta,Ivrea,47,48,0.60279,-0.499148,0.903672
Aosta,Martigny,47,506,0.817913,-0.501863,1.22839
Ivrea,Vercelli,48,49,0.239961,-0.490547,0.357673
Ivrea,Turin,48,449,0.3563,-0.488454,0.530337
Vercelli,Alessandria,49,50,0.197968,-0.478001,0.292597
Alessandria,Genoa,50,51,0.246565,-0.46632,0.361543
Alessandria,Turin,50,449,0.251264,-0.479502,0.371746
Alessandria,Tortona,50,450,0.174532,-0.468795,0.256351
Alessandria,Asti,50,686,0.226665,-0.470835,0.333386
Genoa,Rome,51,74,0.476512,-0.454269,0.692977
Genoa,Tortona,51,450,0.274344,-0.459686,0.400456
Genoa,Nice,51,467,0.408819,-0.470532,0.601181
Amsterdam,Utrecht,52,53,1.32454,-0.521633,2.01547
Amsterdam,Amersfoort,52,309,0.771329,-0.521586,1.17364
Amsterdam,Brussels,52,326,3.25615,-0.520864,4.95216
Amsterdam,Groningen,52,624,1.38269,-0.522233,2.10478
Utrecht,Arnhem,53,54,1.00754,-0.522191,1.53366
Utrecht,Gouda,53,308,0.816195,-0.52161,1.24193
Utrecht,Amersfoort,53,309,0.760169,-0.521861,1.15687
Utrecht,Gorinchem,53,707,0.966469,-0.521622,1.4706
Arnhem,Emmerich,54,55,0.915851,-0.52335,1.39516
Emmerich,Oberhausen,55,56,1.78279,-0.524053,2.71706
Oberhausen,Cologne,56,57,3.06645,-0.524847,4.67586
Oberhausen,Dortmund,56,508,2.15852,-0.524165,3.28994
Oberhausen,Venlo,56,643,2.02879,-0.523132,3.09012
Cologne,Frankfurt am Main,57,58,3.56998,-0.526025,5.44788
Cologne,Aachen,57,329,3.12558,-0.526149,4.7701
Cologne,Olpe,57,330,2.20704,-0.52579,3.36747
Cologne,Bremen,57,507,3.24668,-0.524493,4.94954
Frankfurt am Main,Heidelberg,58,59,3.2007,-0.526437,4.88567
Frankfurt am Main,Gießen,58,332,2.27503,-0.526618,3.4731
Frankfurt am Main,Mannheim,58,369,3.68539,-0.52618,5.62457
Frankfurt am Main,Aschaffenburg,58,509,2.66587,-0.525836,4.06767
Frankfurt am Main,Wiesbaden,58,656,2.61175,-0.526874,3.98781
Heidelberg,Karlsruhe,59,60,2.70153,-0.525441,4.12102
Karlsruhe,Offenburg,60,61,2.31709,-0.523251,3.52952
Karlsruhe,Stuttgart,60,510,3.23306,-0.523475,4.92548
Karlsruhe,Appenweier,60,664,2.46936,-0.524138,3.76365
Lucerne,Altdorf,62,63,0.757706,-0.521649,1.15296
Altdorf,Gotthard Pass,63,64,0.531463,-0.520902,0.808304
Altdorf,Zürich,63,399,0.99942,-0.521125,1.52024
Gotthard Pass,Bellinzona,64,65,0.268036,-0.518285,0.406955
Bellinzona,Lugano,65,66,0.137514,-0.509031,0.207513
Bellinzona,San Bernardino,65,516,0.152139,-0.514151,0.230362
Lugano,Chiasso,66,67,0.0890707,-0.4884,0.132573
Chiasso,Como,67,68,0.127632,-0.469506,0.187555
Como,Milan,68,69,0.28604,-0.465862,0.419295
Milan,Piacenza,69,70,0.331369,-0.462603,0.484661
